	baseMean	log2FoldChange	lfcSE	pvalue	padj
CPSF1	4942.604157861494	1.0750615783336344	0.36754959638299345	0.001120870469940156	0.006507330311473935
RP5-1028K7.2	16.437851289831396	2.044384956419715	0.8696580989159892	0.001122502424457447	0.0065145229990833985
TNFRSF17	207.84698453632203	-2.249261703808517	0.9818425785701536	0.0011237457212864785	0.0065194558384051035
ZSCAN30	279.619842485858	-1.0505605897963164	0.3612971573019758	0.001125498000459162	0.006525370863575072
ADAMTS8	176.70687942819922	-1.8186053210411515	0.7237129588332905	0.001125552657554216	0.006525370863575072
B3GALT5	4533.620819093281	-2.338086970242721	1.015790988640086	0.001126530836151245	0.006528758254967443
APLP1	97.01584193975289	-1.5575089989646351	0.6052278185713365	0.0011296616247234148	0.006540042413479078
ZNF316	1472.8130505529264	1.1780262900008116	0.4140218290883373	0.0011342827648207381	0.006559922130810794
C9orf116	43.73158795547051	1.4112364354102216	0.5282956189490465	0.0011357641896537702	0.006566198619989969
EEF1A1P22	80.3821109910158	2.527487758315419	1.126228464196954	0.0011421467002351094	0.006597275849970732
ZNF485	85.44142880429918	1.1259886690393273	0.3932377223495251	0.0011440196272110828	0.006604711013940681
TALDO1	7879.592138409388	1.2216146019920826	0.43412846509333963	0.0011460602527628768	0.006614188262376282
ASNS	1049.1507375215213	1.2071991202509635	0.4296646378831962	0.0011535174575582118	0.006652592852827891
RP13-942N8.1	37.61530464083097	1.561623074192434	0.6127585442597029	0.0011580046487291995	0.0066715074913752115
GUK1	10652.376862415394	1.4638597128189894	0.5470116276187442	0.001157859781884119	0.0066715074913752115
CTC-479C5.12	71.36718096408126	1.0645214365426567	0.3715822537996959	0.0011587403973632934	0.00667342671518297
TBC1D9	775.4423756557944	-1.0875474378341596	0.38516467171878743	0.0011702888347361762	0.006735256054080597
B3GALT6	984.1687948295694	1.4045223446064286	0.5194538393983511	0.0011722722693602965	0.006744329352532771
A2M	16207.879030829132	-1.2038344265545187	0.4378726747716851	0.0011756511364579684	0.006756732866432326
PIK3CG	180.5006275372132	-1.2078987811615085	0.4321611858109859	0.0011761870095513662	0.006757469560940691
ESR1	36.44402355554063	-1.4735379527056267	0.5460154229992034	0.001178683636201167	0.00676946682953373
FRZB	580.7479351796849	-1.0811074389606599	0.37962852057159185	0.0011815089558645298	0.006776301364517156
ENPP1	530.3775797643384	-1.4822023547670662	0.5607835350805404	0.0011814497448592392	0.006776301364517156
ZNF596	59.93057251550837	-1.1554642505190496	0.4024016640133265	0.0011814144953021645	0.006776301364517156
SIGLEC8	86.31143223647172	-2.071341612764311	0.8516493640938667	0.0011809601068745424	0.006776301364517156
BORA	308.3661389478845	1.1863609398652184	0.420979371032619	0.00118204422230443	0.006777026283187799
CD36	947.7471517128728	-1.727803782328636	0.6835262088118036	0.0011835004726151062	0.006783029160994255
SULT1C2	130.43244115261984	1.6255517390831873	0.6292319291659264	0.0011847796735149421	0.006788013511410358
TMEM171	1572.9719412484485	-1.2550949817575316	0.4581494863248439	0.0011866431444780706	0.0067939931328925805
F2RL1	5115.140898185634	-1.0389804247399204	0.36422254840644547	0.0011885593845427837	0.006802614571407679
H19	388.0673040056104	1.7550854878215192	0.6938538568245961	0.0011895720644789283	0.006806060396526833
GLIPR2	1331.8922813096544	-1.0645355234634668	0.37277185870884827	0.0011914789380337784	0.006814618149727356
CD48	422.0950345011788	-1.2567701169959684	0.4577043185132803	0.0011934700643709197	0.006816597628169536
MANF	2178.749263537146	1.1140590435879434	0.3885971174868743	0.0011927553511843067	0.006816597628169536
GPX1P1	83.94024364130203	2.3652133694378823	1.0366859600902485	0.001194211121559695	0.0068184806544443494
FADS3	459.0747805470737	1.4659803581390745	0.5514675190842253	0.001196199386413917	0.006827481002000921
TET2	650.7141494553305	-1.0328398659985178	0.35906137771133173	0.0012023823084264457	0.006858047750229986
TTLL7	129.85805408158132	-1.6762369330712248	0.6520571324222723	0.0012042883796020986	0.006866556550362843
SPIN2B	152.44755041032448	1.4483058431840556	0.5478001674217156	0.0012061406322913509	0.006874752744232855
SAP18	6151.161573005059	1.0146547863841495	0.3480346342356488	0.0012093962671482301	0.006886205128128449
JAG2	1169.755484458421	1.352796113466551	0.49978180791079535	0.0012089975642537167	0.006886205128128449
CALD1	14484.085038585854	-1.8467821304613856	0.7514205633036309	0.0012118827106395301	0.006897993107434826
SNRK	1268.6763222978252	-1.0262731780449847	0.3589180002971445	0.0012148211635851702	0.00690997281620597
PLA2G5	74.04689400321085	-2.314852035242094	1.004180031746187	0.0012193772039065152	0.006933508457890391
RP11-308D16.2	35.29164886724626	1.1025730012710027	0.3920799178048747	0.001219823046300253	0.006933664949391871
GCOM1	60.38861620587346	-1.755784196397273	0.6888832431790433	0.0012210590379656762	0.006937711852787193
CHAC1	225.56529218858057	1.7107299682025523	0.6764636289720032	0.0012213721379446775	0.006937711852787193
RP4-800G7.2	37.26977988193578	1.1721038232946734	0.4167036570408316	0.0012241739111449575	0.006951244459481902
HNRNPKP1	53.2666611515451	1.8212102378168373	0.7358055766515896	0.001229201007283331	0.0069773995533291815
TCEB2	9129.670169110508	1.5283097243460266	0.5778339962485455	0.0012324357591768326	0.006993366213062649
FANCI	998.4547504031527	1.3628840719982762	0.5049145510682872	0.0012332750674983325	0.006995733827441773
NOC4L	1125.3804179719584	1.240791664825831	0.4479481282426513	0.0012355951858568819	0.0070064968202455755
RP3-323A16.1	17.975152915348996	1.6976159168247043	0.6535299024000909	0.0012368696917352741	0.0070096285610834275
CTD-3252C9.4	458.58242280298987	1.0707185234133012	0.375965051416284	0.0012384960083551108	0.007015745501874901
COL1A2	41547.326833333034	1.3821803018165715	0.502929006710371	0.0012424420617763799	0.007035694285597368
ADAMTS7	258.87315051336986	1.0668388672386053	0.37385793703684495	0.0012480388444393853	0.007063335301901883
IGHV3-13	217.25174635423278	-1.9843882642499668	0.8457942074991579	0.001248175511268212	0.007063335301901883
P4HTM	1902.235929208224	1.1454842630389206	0.40408063412838846	0.001257871953733443	0.007104216759595907
SMOC2	3588.301542579852	1.5494605097175582	0.5932152737555589	0.0012574495429997685	0.007104216759595907
MSC	225.53471120745408	1.450174869606924	0.5513892346316552	0.0012622089268724728	0.007125719674016089
COL17A1	7506.553188651986	-1.738472355533264	0.6981133909058632	0.0012631982721520822	0.007128190736259334
PHGR1	16321.305688429888	-1.6197107345729043	0.6446579667627186	0.0012655473212319947	0.007134845867149766
ICA1L	70.27566005216754	-1.6256405909609597	0.6293377516432732	0.0012678900550045565	0.00714562314236672
HCFC2	348.1458447844195	-1.2070151189172953	0.435365620930213	0.0012726803676883917	0.007167746209458067
ARHGEF19	366.9170301167113	1.1598356786098978	0.41399810121842884	0.0012736555357163175	0.007168366894566371
CLEC11A	485.26827530737006	1.4252527690064427	0.5384711513243357	0.0012735368489406123	0.007168366894566371
SELENBP1	22713.81689337186	-1.5027524371580079	0.5967219784882327	0.0012753909786537634	0.007173262799859562
TAZ	860.3928943840353	1.0455624241719963	0.3664829894473771	0.0012789815498185295	0.0071910173637184955
SGSM1	156.05399594384878	-1.3707571928507025	0.5133615405965022	0.0012800108121655866	0.007194363923921532
IARS	3920.682406189866	1.1198929385499687	0.39404669433183426	0.001282625497737964	0.007206616144070086
TBL3	2489.941225400794	1.2732668825817435	0.4625317837522861	0.0012868731081445604	0.007225583254571846
CDON	347.9618223294856	-1.8934818403995493	0.7853425634635542	0.0012879212896975147	0.00722901976862049
ACBD7	21.86348165157871	1.6616052269559358	0.6465242740889531	0.0012971190672433222	0.00727325728672465
POLR1B	946.4160725001587	1.1216041113956148	0.3989578699292344	0.0012985688072815079	0.0072789239028376715
LRFN4	1526.3973413501512	1.696125893063401	0.673251856606702	0.00130032027323831	0.007286277393145703
MMP25-AS1	152.5668592725625	1.2833017928767587	0.4744362701700391	0.0013017254455591203	0.007291686130497608
NAT2	332.0171412748513	-1.7551360147909707	0.7074280899856784	0.001306419494641956	0.007315507812057575
SPC25	210.178686452147	1.1250853421898517	0.40065152274088667	0.0013069945432636681	0.00731625618189642
CTF1	77.83766138161297	-1.2371992200971471	0.4526389717404095	0.0013107493891947343	0.007332322350962782
DHX30	3502.914159331548	1.0780238723281894	0.3803301657938819	0.0013105396884403816	0.007332322350962782
HSF2BP	14.263735035486887	1.500250313796555	0.5887559979915535	0.0013170577748275404	0.007364750706290961
SUV39H2	303.96487137550463	1.2242746709636076	0.444734018038525	0.001317435043387795	0.007364750706290961
PRX	184.96340405045535	-1.2338719747367255	0.45290687649360395	0.0013199843882413366	0.007375239433399194
AP4S1	164.82197228280597	-1.0585591524595606	0.3739117579175371	0.0013221342470807358	0.007383549577278705
SPPL2A	3706.7763337177803	-1.2899325514179527	0.4807660570917532	0.0013234845673732467	0.007386113368421402
F8	204.922456929852	-1.2011926130618142	0.43464664856678864	0.0013233740842302098	0.007386113368421402
SPATA18	171.58785337973742	-1.1975482340531582	0.4309383473695231	0.0013250450330343513	0.007389845700721525
HMCN2	2141.6635992116435	-1.6588559708595787	0.6622927950066207	0.0013320802441091132	0.007426582592031131
P2RY8	221.0463252153519	-1.2533745110208774	0.46250478084285723	0.0013382109958327538	0.0074551185247984505
OXCT1	797.4609796274436	-1.038949516965614	0.3661526326109244	0.0013385479776651698	0.0074551185247984505
GKAP1	81.20152217781653	-1.2655793456747586	0.45962278364709525	0.0013400666727914564	0.0074610699030965375
RDH16	18.897125735149764	1.9267897369984468	0.839406892165281	0.001340573753746416	0.007461386826174226
ZNF439	131.30807965423392	-1.7230548050933374	0.6851882399270038	0.001344574059895227	0.007478629208981003
TICRR	272.3709392096969	1.374796397220935	0.5148452254366199	0.001347850659029708	0.0074943390383822245
TREM2	139.48825544059005	1.4099312696359412	0.5337522288029776	0.0013504571570502762	0.007504788641804402
MED27	634.7047097013285	1.146062426677233	0.4125845359973093	0.001354383215598961	0.007523090415064604
LPAR2	890.8492160455177	1.1980243877175547	0.4359368620359999	0.0013562032611970545	0.007530676400114298
SLC7A1	4452.328898780597	1.1756960669579293	0.42406406350016673	0.0013645371328757589	0.007571879135391933
SLFN13	154.60898647882723	-1.3101443195325222	0.4907320650330685	0.0013683466800740595	0.007587824390576845
NPTX2	548.1643046976852	2.022843093016517	0.8555423468872816	0.001368193238444445	0.007587824390576845
RP11-1348G14.8	33.15065587062866	1.6734154159429668	0.6804596450547903	0.0013687840077119015	0.007587824390576845
ISX	2400.76601237223	-1.5908423046489992	0.6294560158929572	0.0013782195222276482	0.007635022921431574
TAF10	2899.3050969112123	1.2592383446429318	0.46114195009444064	0.0013802876884586558	0.007643925304444444
FAIM3	171.38667463400563	-1.3157314691070894	0.49341147045863654	0.001382589468354909	0.007651559411680339
SH3BGRL	2906.7585835154923	-1.1629584926979022	0.42367469591699486	0.0013821284011288574	0.007651559411680339
SLC1A4	2017.4788898072668	1.1063345174856705	0.3928986256131083	0.0013865681786642472	0.00766845764476473
PRDX6	9341.280747192593	-1.1262892456880966	0.40727432241247435	0.0013885345911611219	0.007676771463807738
RPL18	45305.275537397356	1.4159139832337206	0.5358445425156246	0.0013926276248467165	0.007696833238357561
RP1-101A2.1	28.613710943024707	1.1560781048142832	0.4187784313467781	0.0013994294885453856	0.007724123800412843
ADAM23	94.70600706931384	-1.1558447637193403	0.41374282145905555	0.001404696987979722	0.007748037462816605
PSMG3	1256.8005939479772	1.401931403477666	0.5337822178332546	0.0014116254951719402	0.007781075019113705
TMTC4	1106.0690654281748	1.0172432624448668	0.3576668122662418	0.0014129824174733798	0.007783377723370313
KRT18	45452.04638419524	1.0260226344372576	0.3556383613925192	0.0014128401783518277	0.007783377723370313
CLMN	2412.9598945837984	-1.2943587581393745	0.4852141879742833	0.0014195133955086539	0.007814159591682477
POC1A	609.7578659734684	1.233134032314552	0.45196174192892224	0.0014200785840143815	0.007814675474780337
RP5-1042I8.7	20.31110195416605	-1.1497970860421196	0.40759961223243774	0.001421504651640568	0.007819926850628083
RPS3	62019.7886628949	1.1869643438851616	0.4264682473632181	0.001424674556074927	0.007832166091854697
ZNF204P	83.14941639269347	-1.5219470314010037	0.5853821704077233	0.0014246342715018695	0.007832166091854697
PRKACB	2663.744986856096	-1.5442543870943983	0.6085549048040518	0.0014294653697997659	0.007853294167859171
RP5-908M14.9	55.20032397102433	1.4193582187480398	0.5518839261051091	0.0014290356609754904	0.007853294167859171
WDR54	336.05374364119973	1.3699819897034915	0.5187512614906311	0.0014320329823032112	0.007862188367564003
RPL26P19	165.05679781571234	2.2986913386064662	1.0347362742641075	0.0014352222166875942	0.007877088821720819
B3GALT1	243.15347281024387	-2.091207361573798	0.9150373325709187	0.0014364256876699716	0.007881084334038325
RIMS3	442.07433522970337	-1.4803318096685103	0.5770859074197259	0.0014379631082156053	0.00788690884138771
ARHGAP28	79.01399352095304	-1.4402073938733186	0.5452580175381494	0.001441939070210537	0.007903485479080572
MCM5	2610.8697110215116	1.162619446275434	0.4215596418573232	0.0014425079601738716	0.007903989897481627
TDRKH	356.6167242754684	1.00641630390558	0.355188536322405	0.0014440384345823067	0.00790976108830196
EVPL	3272.3409525955954	1.2226593501007461	0.4476680014472948	0.0014469557879547492	0.007923122624826551
GNG10	166.96362365932018	-1.1590587859179549	0.4200797005662703	0.0014484997709993178	0.007928957630222487
TIMM13	4165.916148598021	1.4015757873468655	0.5302599876084683	0.0014490853944849917	0.007929544540636758
IGFBP3	3214.470342087846	1.037682011538974	0.36634879568414846	0.001449898165510344	0.00793137362816302
EIF3EP1	82.23102232306665	2.0339066414738993	0.8798150528441153	0.0014613535583554488	0.007980196912324402
TSC22D3	3031.7517456740966	-1.2405061057048687	0.46335502465050826	0.0014617120860221347	0.007980196912324402
ATOH8	188.04222994365168	-1.260318867358454	0.47737136045062306	0.0014627422879157723	0.007980563996775486
CD80	23.664420942337355	1.4290569202919507	0.542665245739079	0.0014673068652192166	0.008000201082568591
SOCS2-AS1	41.290189549804566	-1.1581440834222483	0.42417461984253846	0.001469728104965777	0.008010767293590185
DGKZP1	112.57305476529042	1.8084324732003698	0.7525049431613969	0.0014814331586890871	0.008066607951797509
SSPN	611.0722922242627	-1.3680073780073332	0.5214706235989456	0.0014824408301076241	0.008069443927433126
BNIP3L	1505.8662603175294	-1.0111406849688	0.357816759560825	0.001487313351052359	0.008092772827604414
FAM214A	743.678636100586	-1.3843135433357185	0.5298601971668454	0.0014925682872399637	0.008116574593504724
LSM2	1427.4331832552587	1.2518023985830178	0.46366363967826696	0.0014950426401167175	0.008127363647075957
PPA1	6547.180875115207	1.001599903722325	0.3480321558320264	0.0014958629964594264	0.008129157103709834
MCF2L	1856.3132776006962	1.0187302335225135	0.3610934517484642	0.0014993599258600623	0.008140154199518681
FAM102A	5752.967372806996	-1.11455788017606	0.40954512090532336	0.0015035863546194706	0.008150104437685183
SAPCD1	12.489703876189425	2.060039249989518	0.874185938198536	0.00150343372005997	0.008150104437685183
AKAP7	433.02344499080033	-1.426748288178907	0.5512426732871151	0.001503651244068856	0.008150104437685183
COL5A1	5739.62003887664	1.2631682322345534	0.4680605988877335	0.0015068654221135974	0.008164855956695938
NUP210	2365.4265635390993	1.2348153266316584	0.4538890841779676	0.0015076398549189523	0.008166382547477659
WDR46	1781.5171312150178	1.2153226223132774	0.44929788945952726	0.0015087191635822352	0.008169559012210241
FANCB	26.31215139314452	1.3489937003512895	0.5092603179193088	0.001509964211790864	0.008173630571663478
SEZ6L2	1463.897183263071	1.1617960957276245	0.42148904433882417	0.001518066817758014	0.008212127122826072
MS4A1	72.75850547816972	-1.9576253851311436	0.8253830413688351	0.001519517786592697	0.008217294392422171
TMEM256	705.1207943913646	-1.4788007826305176	0.5809596942130736	0.001521961062399168	0.008227822768840903
LMBRD1	2121.5542451104657	-1.1462091462756485	0.42204078815134427	0.0015251423334817738	0.008242332630407695
PUF60	7317.51756636466	1.1013144781017759	0.393798976874226	0.0015273308989072973	0.008251469898757644
GNAZ	165.56499645184667	-1.5270101153442428	0.6050949407725976	0.0015318175611467339	0.008270317940067464
STRADB	794.047976601794	-1.503460589308928	0.5926652758171052	0.0015336345112083331	0.008277431463131918
PTCD1	418.15436973295823	1.503975722165998	0.5933928115729676	0.0015418039614936195	0.00831340294787142
CYYR1	249.22577817087964	-1.0324436697879946	0.36664651488189665	0.0015489772811119783	0.00834393839273027
ZNF831	37.70846771954919	-1.4721339433446898	0.5830733742083258	0.0015495106191690119	0.008344099581782448
DUS3L	1294.8901410308056	1.2988420831073182	0.4885422031353891	0.001554003829246231	0.008365577612782163
SLC29A1	2966.0078441839087	1.2086111629714067	0.44752136168102846	0.0015615529729788382	0.008395309934195344
CAPN12	149.36577658839957	1.561395289712851	0.6221412571981184	0.0015610560578903268	0.008395309934195344
ATAD3B	586.2545469193091	1.1247825171986487	0.4098734053337028	0.001566329607488646	0.008415531035372547
ANXA2P2	416.79904221522247	1.544656566884463	0.6157508375903856	0.0015671822971999741	0.008417383854857281
XRCC6BP1	304.97398919573726	-1.0522386656706384	0.3778664507073034	0.0015723239644182718	0.008442264240438244
FCGR3B	82.20164387964753	1.5723513352843173	0.6263105397569728	0.001580783684228264	0.008484938330985582
LINC00665	42.24677142409492	-1.5622684772827893	0.6100514318773191	0.0015846925452454202	0.008503165729181883
ADA	347.4103202257397	1.3862540680408644	0.5338103138915027	0.001590314187813135	0.008527809014235754
TMEM251	326.85474430456924	-1.0568468608358885	0.3810988904520068	0.0015920312316889307	0.008534255389794316
YIF1B	1425.1876977672923	1.3036411482040813	0.4949552885950915	0.0016030852418340172	0.00858518186862644
FAM8A1	1666.5709437551404	-1.0176663942456152	0.36491801924800693	0.0016037863256144942	0.008586162256802404
C1QTNF1	1470.1664595077887	1.183214660596358	0.43771260152887803	0.0016046250363342684	0.008587878584837099
CAMK2D	2199.479213025318	-1.1185569009274539	0.412751566704926	0.0016051702902379716	0.008588023744575332
ATP1A3	172.4135400494739	-1.4704606065661292	0.5891202557212469	0.0016072421578735895	0.008596333903438122
FANCD2	512.1835320391476	1.0668048994991803	0.3835100135949512	0.0016105174606480886	0.00861107319685228
AP001258.4	107.43531494820779	1.1244369997374752	0.4165274347003888	0.001612713036388859	0.00862003178914716
PRPF6	7736.941360210304	1.212825840105052	0.45116550890745205	0.0016162742974598979	0.008633498704607737
PF4	43.368964259149834	1.862099774146619	0.7963849137193607	0.0016185389681085982	0.008642810372551551
SLA2	111.75106281956845	-1.4123963750979314	0.5536297203253349	0.0016215253692593763	0.008655968758606815
RP11-545I5.3	32.831135336024296	-1.4857938485541733	0.5746793843110046	0.0016221797478966121	0.008656673960523614
HEPACAM2	1602.0494771518765	-1.671346724752001	0.6894723119723457	0.0016240287019408327	0.008660963878593726
HRAS	1437.841505318049	1.3766215584762047	0.5284262479707217	0.0016238229945981326	0.008660963878593726
ADAMTS6	30.350315387063812	1.4632096909740266	0.5672677182956872	0.0016277934775861653	0.008678249241232129
FTH1P2	28.96533217558941	-1.6189895139325534	0.6489458229872914	0.001629062640141306	0.008682222913293295
SYTL3	141.20949547834584	-1.0577041995654106	0.384273652953336	0.0016355687483207346	0.008705700707583872
NCAPH	521.3015266399395	1.1708904616137827	0.430593122006094	0.0016355633526440431	0.008705700707583872
MTERF3	366.50586611283677	1.0402138701698835	0.37365535337775196	0.0016415027322276329	0.008734480830392622
PRDX5	17801.531598434576	1.1951518056351473	0.4432150631719724	0.0016423716804402609	0.008736299936873339
ANO9	4744.072291343566	1.3305816081524007	0.5089379735422678	0.0016464325106920186	0.008755091069849282
PHACTR3	59.76606636348549	1.3768744092927763	0.5331718541344227	0.0016639250203807144	0.008839601670772546
PKD1L1	65.94787922680192	1.464192911061727	0.584148858638228	0.001669948092425264	0.008868756690787809
HSPD1P1	14.097388356309862	1.703981989887446	0.7008495144482164	0.0016711891992649715	0.008872505117814511
KRT18P10	24.57366173977856	1.4098093166313457	0.5503956273890419	0.0016770652729606796	0.008900850752264895
SLIT3	1717.3442401366444	-1.626533392889541	0.6688645048413575	0.0016796486107070897	0.008911707977743282
PPARGC1A	979.8677232012822	-1.7157263984550437	0.7188059290202021	0.0016914182994028119	0.00896841276794677
SIAE	5215.289604624895	-1.054233731826909	0.3837772711781582	0.0016920253786338003	0.008968762600209543
LRRC15	337.2337197685847	1.9233121026648639	0.8310497319535768	0.0016947060171756585	0.008980099819273191
BMP4	1420.1426953216292	1.4879805638629304	0.5903367848874888	0.0017011615025040265	0.00899992081200263
PTDSS2	1534.3035252616794	1.3504471197334884	0.5188938890816172	0.0017110455820634506	0.0090464371683259
FAM83H	6707.897894910202	1.2121202173798349	0.4543230303514752	0.0017160690164768823	0.009067295320753179
IL1R2	656.12404405748	-1.7136335704424244	0.7191352865042457	0.001716084791626107	0.009067295320753179
PI15	110.44865272166588	-1.470752990726077	0.5785039972053109	0.0017196953559953517	0.00908058315566198
SLC9A2	1730.3313756849138	-1.6123811177841594	0.6635219224327904	0.001726061151878214	0.009111294137701082
SHB	702.125694120219	1.1314276827408294	0.4184074156361606	0.0017288572442602048	0.009121494829745152
CD177	14279.38861966446	-3.4049763017726176	2.1254498392977776	0.0017328344491128415	0.009138317210959385
MARCKS	7473.800368524371	-1.080408473857049	0.4008253944720869	0.0017406468971214646	0.00917076361086722
EID3	25.51374161504938	-1.1465579878051666	0.42751011394581345	0.001744250726976463	0.009183912261637506
CABP4	59.546231550359906	1.59288732484983	0.6631548059550503	0.0017462732926552041	0.009191641735712928
F2RL2	171.55152688061847	1.4700788668116562	0.5829086938171301	0.001749877924699387	0.009207690984727727
LTB4R	214.8498955477745	1.4401525896576313	0.5721945524558893	0.0017527515402875212	0.009214733100842488
EXO1	223.54345001944034	1.3842652503259785	0.5393300631610857	0.001764633186255324	0.009265031152118788
EIF6	8418.382401927409	1.1462302652771161	0.42556639061301854	0.0017646879847504683	0.009265031152118788
LINC01540	10.289881821545492	1.3436255977830485	0.5143928786741261	0.00177113364884304	0.009295927875102403
ZNF25	216.363237788682	-1.0408663337205326	0.37781291673960665	0.0017741847122856042	0.0093089938607578
AC007405.6	38.49511807306976	1.70771805324079	0.7204325501142755	0.001781635983950817	0.009342175398286868
PRSS27	46.392841904714246	1.9549708058240125	0.8844677246003491	0.0017930356867478848	0.00938168931877621
PCSK4	137.1672513887895	1.5121726490246115	0.6118654967976451	0.001791256753422269	0.00938168931877621
CLCN7	2615.1476172116318	1.0457194584712424	0.3801579858057464	0.0017929644603086356	0.00938168931877621
DOCK10	424.53542221033445	-1.1579867233624725	0.43364456209807917	0.0017980396682021702	0.009404388608536122
OAS3	3384.190236363965	1.2581464688878732	0.47665308397252604	0.0018022401720168733	0.009423385126555103
PTBP2	316.8437035493492	-1.5599844588217409	0.6360307869603439	0.0018074205021674612	0.00944451286993243
FTH1P7	65.77525061376595	-1.1884212931077054	0.44413486585130263	0.001811662451933071	0.009463695285468216
CECR1	1740.600570954835	-1.189266946652862	0.45383373035153046	0.0018222472671874088	0.009507002975647248
TNS2	1963.667026494897	-1.1150159303409453	0.41585557232521747	0.001825723748994199	0.009519147889140876
AXIN1	3552.539254468244	1.1055304234006826	0.40428814058310236	0.0018265004148363523	0.00952020263393476
IGFL2	30.076102822125733	2.0387957837743222	0.9165524219255664	0.00182791000960829	0.009524554671253507
JAZF1	363.8130556048104	-1.785269396719535	0.7666089239109686	0.0018416697036553725	0.009593235492799434
RP11-1220K2.2	835.7003047454755	-1.6387643428968865	0.6864090138320267	0.0018535300981446388	0.009648951437420663
SNAPC4	742.5382122719161	1.0160589593992977	0.3692835837549749	0.0018561027691151475	0.00965561525025238
HBA2	256.7880005940498	-1.6089270507120443	0.6821966777360579	0.0018565578161420415	0.00965561525025238
TPSB2	426.91228536589614	-1.1567739055506792	0.4372456463860562	0.0018630161492555945	0.009686164577763952
DMD	1326.0225430159094	-1.8368736430250812	0.8045163964547051	0.0018734426772157116	0.009731216664008278
PIPSL	53.845612130499916	1.8059459390003811	0.7911234767289307	0.0018778841994129324	0.009751231392628245
RP11-467L13.7	66.99265879861136	-1.1371821629480798	0.4269151697848409	0.0018837060327020951	0.009772277775285517
TCF7L1	410.0045334612096	-1.2203548185141746	0.46875463221398467	0.0018836336979567512	0.009772277775285517
PDE5A	1405.4275184621915	-1.7843637472467602	0.7734097144348923	0.0018831232109295035	0.009772277775285517
RPS6KL1	226.02236172966707	1.2451860071182543	0.4781317568983637	0.001885618774842704	0.00977913992272147
PTOV1-AS2	52.20431649654756	1.1446460700188947	0.4256229600223772	0.001886321009824599	0.009779721844805358
LRRC75A	1557.3519436116264	-1.0819658197326685	0.40535043217386135	0.0018915859627712701	0.009797824166541813
NEK2	468.9407373059089	1.10237852675094	0.40932923445709474	0.0018911818732207997	0.009797824166541813
CYP4F12	1851.1240920177381	-1.4333662268409022	0.5767390655096406	0.0018945626155865648	0.009810176617727996
TXNRD3	191.97759573315332	1.2111123669013215	0.4599772500118885	0.0019305927008070685	0.009984266463612218
MZT1	546.2436130634193	1.1557778572430901	0.43349634361741024	0.0019356095869375433	0.010007089489547654
ADRBK1	9026.05406080924	1.1400674605453767	0.4278982969277667	0.0019364906008046206	0.010008522515851758
EMD	2147.6496678041967	1.0553157466780017	0.38914851901322106	0.0019413479311483686	0.01002737362380312
RP11-166D19.1	189.6695706999267	-1.5481288516725407	0.6350087707260132	0.0019481818949541225	0.010056404518487879
RNF39	75.96778076000041	1.0662977896931598	0.39609284441355397	0.0019521472521956994	0.010073736209571518
KIF14	150.46137721272146	1.304811677964244	0.5078798402606468	0.001963102988338398	0.010120818672382256
HSP90B2P	39.801035830928434	2.026802302808614	0.940492397628486	0.001966559750526689	0.010135487520205185
SNHG4	99.59407161026573	1.4466244963512072	0.5827463396788223	0.0019694502769883057	0.010147229823152368
CR2	141.43633112144738	-1.8704956659665974	0.8402986603341622	0.0019748082644067107	0.01017167401570579
ZNF133	480.3908636928015	1.0885256934660479	0.40694626972428033	0.0019811057332391976	0.01019700089098903
NUDT11	44.08894733319476	-1.6872199338836744	0.7077763225912992	0.0019833214113946394	0.010202840593999426
EVL	866.818072664351	-1.0325963594451906	0.38108181810925806	0.0019878253708613806	0.010222837580523544
RPS14	45600.868095785445	1.3909390750664146	0.5566323671300495	0.001989375943836918	0.010225495026584042
RP11-1275H24.3	53.105707978857055	1.2963901604063282	0.5177286944482079	0.0019914782448702747	0.010232099165754745
SEL1L	3819.0792354021696	-1.0974789134421663	0.4126150946037887	0.002002090863278961	0.010283438505995902
SULF2	5204.231686415715	1.0583368107837452	0.3908706763638039	0.002007298358839559	0.010303800030277388
SNHG21	61.01641102914074	1.7786588578746938	0.788149828078272	0.00201552417117077	0.01034282140469211
BCL2L1	5243.917289075003	1.0666676896149212	0.3951569620335178	0.002019561066955365	0.010360329521753382
ABHD6	1006.2356618408046	-1.192943992036015	0.4584194610241523	0.0020211157483622046	0.010362876207150406
B3GNT5	1368.6258446983488	-1.2308329905193522	0.478239539875503	0.0020213079202242696	0.010362876207150406
LEPR	336.947941879062	-1.5466926065945958	0.6408815775747921	0.0020221353773117448	0.010363912764051382
CTD-3065J16.9	47.19136128818996	1.05592050399293	0.39548240525635864	0.0020242776146225045	0.010371685150654718
LAMA3	4482.0497403986965	-1.5791009645532443	0.6639766347568198	0.0020265855634150564	0.010372022170382179
CKAP2L	253.36045587035412	1.2685878868857434	0.4927010196192055	0.002026846444034261	0.010372022170382179
FRK	1403.5260057379019	-1.2179834578365643	0.4722601115507861	0.0020257387069462568	0.010372022170382179
CKMT1B	782.0844049050667	-1.0682845021073522	0.3993693292033237	0.00203490825158733	0.010403641045669338
FADS2	848.6233217706748	1.3896979213966383	0.5567765825039339	0.0020345510503546964	0.010403641045669338
CD22	99.02625627518572	-1.6110275501537032	0.6753120304796149	0.00203674035906261	0.010409796932304273
SPATA33	313.550369879606	1.1971154463772533	0.46008385893233966	0.0020402486453680994	0.01042451334678676
